"","X","ID","X1.2.3.Trichlorobenzene","X1.2.4.Trichlorobenzene","Acenaphthene","Acenaphthylene","AGOC.3A","Alachlor","Aldrin","alpha.Hexachlorocyclohexane","Aluminium","Ammonium","Anionic.active.surfactants","Anthracene","AOX","Arsenic","Atrazine","Barium","Benzo.a.anthracene","Benzo.a.pyrene","Benzo.b.fluoranthene","Benzo.g.h.i.perylene","Benzo.k.fluoranthene","Berilium","beta.Hexaxchlorocyclohexane","Bicarbonates","Biochemical.Oxygen","Boron","Cadmium","Calcium","Carbonates","Cesium","Chemical.Oxygen.Demand..Cr.","Chemical.Oxygen.Demand..Mn.","Chlorides","Chlorodinine","Chromium","Chrysene","Copper","Cyanides","Dieldrin","Dissolved.organic.carbon","Dissolved.oxygen","Dissolved.silicates","Endosulfan..alpha.","Endosulfan..beta.","Endrin","Fecal.coliforms","Fecal.streptococci.","Fluoranthene","Fluorene","gamma.Hexachlorocyclohexane","Heptachlor","Heptachloroepoxide","Hexachlorobenzene","Indeno.1.2.3.c.d.pyrene","Inorganic.nitrogen","Iron","Isodrin","Lead","Macrozoobenthos","Magnesium","Manganese","Mercury","Methoxychlor","Methylosmoline","Metolachlor","Naphthalene","Nickel","Nitrates","Nitrites","Organic.nitrogen","Orthophosphate.phosphorus","Oxygen.saturation","p.p.DDD","p.p.DDE","p.p.DDT","PAHs","PCB.101","PCB.118","PCB.138","PCB.153","PCB.180","PCB.28","PCB.52","Pentachlorobenzene","Petroleum.hydrocarbons","Phenanthrene","Potassium","Pyrene","Selenium","Silica..SiO2.","Simazine","Sodium","Sulfides","Sulphates","Tetrachloromethane","Total.coliforms","Total.dissolved.phosphorus","Total.dissolved.salts","Total.extractable.matter","Total.hardness","Total.nitrogen","Total.organic.carbon","Total.phosphorus","Trifluralin","Water.temperature","Zinc"
"2630",2630,"Somchair 11-Jun-14",0,0,0,0,0,0,0,0,0,0.990881458966565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.790430622009569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699300699300699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35577278376835,0.16991643454039,0,0.231228861330327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24773413897281,0,0.502762430939227,0,0.0416666666666667,0
"2631",2631,"Somchair 11-Mar-16",0,0,0,0,0,0,0,0,0,0.0405063291139239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40127388535032,0,1.74435066702968,0.144092219020173,0,0,1.17021276595745,1.28374655647383,0.800091841420481,0,0,0,0,0,0,0,-0.00902527075812271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00652009097801367,0,0.573770491803279,0,0.111111111111111,0,0,0,0,4.59362549800797,0,0.91304347826087,0,0.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365853658536586,0.444943820224719,0,0.268856670948798,-0.0289855072463767,0,-0.578125,0,1.9,0
"2632",2632,"Somchair 11-Nov-15",0,0,0,0,0,0,0,0,0,-0.689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19047619047619,0,0,-0.0132013201320133,0,0,-0.253640776699029,-0.460504201680672,-0.384437373445184,0,0,0,0,0,0,0,0.0564853556485355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0896551724137932,0,0,0,0,0,0,0,0.02,-0.471428571428572,0,-0.409090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.231818181818182,0,0,0.0621468926553672,0,-0.314814814814815,0,-0.0785714285714285,0
"2633",2633,"Somchair 11-Oct-12",0,0,0,0,0,0,0,0,0,0.0404040404040403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534561033314151,0.992366412213741,0,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414507772020725,0,1.75438596491228,0,0.04,0
"2634",2634,"Somchair 12-Jul-03",0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746634026927784,-0.481481481481482,0,13.5180055401662,1.66952789699571,0,0,-0.444444444444444,-0.397058823529412,-0.333333333333333,0,8.87603305785124,0,-0.558232931726908,0,0,0,0.215384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.680106809078772,0.0714285714285715,-0.5,0.533333333333333,0,0,0,0,0,-0.14078947368421,-0.105263157894737,-0.364705882352941,0,1.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219047619047619,0,0,0,0,0,0,0,0,1.24137931034483,0,0.25,-0.779187817258883
"2635",2635,"Somchair 12-Jul-08",0,0,0,0,0,0,0,0,0,0.634020618556701,-0.0283018867924529,0,0,0,0,0,0,0,0,0,0,0,0,0.106122448979592,-0.103813559322034,0,0,0.0709090909090909,0,0,0.121962508678547,-0.317535545023697,0.2,0,0,0,0,-0.305555555555556,0,0,0.0103986135181977,0,0,0,0,0,5.48148148148148,0,0,0,0,0,0,0,0,0,0,0,0,-0.252009786787836,0,0,0,0,0,0,0,-0.279508196721311,1.59701492537313,0,-0.753424657534246,0.051622418879056,0,0,1,0,0,0,0,0,0,0,0,0,-0.23728813559322,0,0,0,0,0.275462962962963,0,0,0,0.239795918367347,0,0,0,0.242753623188406,0,-0.0711267605633802,0.0721153846153846,0,-0.236794171220401,0,0.0869565217391304,0
"2636",2636,"Somchair 12-Jul-14",0,0,0,0,-0.0479452054794519,0,0,0,0,-0.642748091603053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415525114155251,0,-0.999,0,0,0,-0.291702127659574,-0.662447257383966,-0.376038781163435,-0.125,-0.366666666666667,0,-0.469387755102041,0,0,0,-0.169934640522876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.324074074074074,0,0.0869565217391305,0,-0.174174174174174,0,0,-0.999944444444444,-0.275993325685681,-0.761904761904762,0,-0.706986539694167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22247191011236,0,0,-0.321285140562249,0,-0.764705882352941,0,0.16,5.69642857142857
"2637",2637,"Somchair 12-Jul-15",0,0,0,0,0,0,0,0,0,-0.983399209486166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390243902439025,0,0,0.0204778156996586,0,0,-0.092896174863388,-0.456632653061225,-0.268372184907151,0,0,0,0,0,0,0,0.00839160839160834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704225352112676,0,0,0,0,0,0,0,-0.0909090909090909,-0.910204081632653,0,-0.718592964824121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.71356783919598,-0.204502814258912,0,-0.00553297752533906,-0.565573770491803,0,-0.673170731707317,0,0.0515873015873016,0
"2638",2638,"Somchair 12-Mar-14",0,0,0,0,0,0,0,0,0,0.566358024691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304347826086956,0,0,-0.111143145451925,0,0,-0.259539360605019,-0.351351351351351,1.26978998384491,0,0,0,0,0,0,0,-0.0769230769230768,-0.673469387755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349646821392533,0,0,0,0,0,0,0,0.373124820385094,-0.546398891966759,0,2.01557338367154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735325736400774,0,0,0,0.118829981718464,0,0,0.220394736842105,0,0.5,0,-0.7,0
"2639",2639,"Somchair 12-Nov-16",0,0,0,0,0,0,0,0,0,-0.998333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05102040816327,0,-0.654229934924078,-0.165217391304348,0,0,-0.00735023888276366,0.178137651821862,-0.0391669850974399,0,0,0,0,0,0,0,-0.200214132762313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.685389412838455,0,0.979381443298969,0,-0.428571428571429,0,0,0,0,1.0205223880597,-0.235897435897436,1.08333333333333,0,0.658333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19047619047619,0.2125,0,0.30352819984548,-0.0862489829129374,0,1,0,-0.264,0
"2640",2640,"Somchair 12-Oct-02",0,0,0,0,0,0,0,0,0,0.172413793103448,-0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.30327868852459,0.590909090909091,0,-0.71,0.273885350318471,0,0,0,-0.456521739130435,-0.585076708507671,0,0.561243144424132,0,-0.53903743315508,0,0,0,-0.442622950819672,0,0,0,0,1,-0.95,0,0,0,0,0,0,0,0,0.9375,0,-0.949080622347949,0,-0.630541871921182,-0.5,0,0,0,0,0,0,-0.597156398104265,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0625,0,1,0,0,0,0,0,0,2.5,0,-0.263157894736842,-0.454545454545455
"2641",2641,"Somchair 12-Sep-02",0,0,0,0,0,0,0,0,0,-0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230769230769231,-0.0222222222222221,0,0.234567901234568,0.0902777777777777,0,0,0.0476190476190476,-0.123809523809524,0.333953488372093,0,-0.380520951302378,0,-0.498659517426273,0,0,0,-0.0317460317460318,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,-0.43859649122807,0,-0.0721784776902887,0,0,-0.833333333333333,0,0,0,0,0,0,1.97183098591549,-0.8,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433389544688027,0,0,0,0,0,0,0,0,0.333333333333333,0,-0.24,-0.0833333333333333
"2642",2642,"Somchair 12-Sep-13",0,0,0,0,0,0,0,0,0,-0.504273504273504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.544444444444445,0,0,-0.0857664233576642,0,0,-0.144308943089431,-0.254545454545455,-0.00435510887772203,0,0,0,0,0,0,0,0.209415584415584,0.0732323232323232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148459383753502,0,0,0,0,0,0,0,0.00195694716242662,2,0,-0.99375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149861088413139,0,0,0,0.0257142857142857,0,0,0.379032258064516,0,2.15,0,0.104166666666667,0
"2643",2643,"Somchair 13-Apr-11",0,0,0,0,0,0,0,0,0,-0.694711538461538,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,-0.135135135135135,0.0282685512367491,0,-0.9995,0,0,0,0,-0.107734806629834,-0.445161290322581,0,-0.406779661016949,0,4,0,0,0,-0.179615705931495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,0,0.133481836874572,0,-0.0555555555555555,0,0,0,0,-0.387096774193548,0.127853881278539,-0.181818181818182,0,309,-0.0642002176278565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129464285714286,0,0,-0.00318471337579625,0,-0.530864197530864,0,0.6875,-0.671428571428571
"2644",2644,"Somchair 13-Aug-06",0,0,0,0,0,-0.204081632653061,-0.181818181818182,0.4,0,1.53472222222222,-0.705434782608696,0,0,0,-0.441176470588235,0,0,0,0,0,0,0,-0.142857142857143,-0.19047619047619,-0.213114754098361,0,7.24,0.308118081180812,0,0,0,-0.587912087912088,-0.230382293762575,0,-0.602905569007264,0,-0.938673591689972,0,0,0,0.565217391304348,0,4.4,9.4,0,0,0,0,0,1,0,0,0,0,0,1.43892617449664,0,4.25131282820705,-0.034782608695652,-0.305555555555556,2.18627450980392,-0.193548387096774,0,0,-0.588235294117647,0,1.40882288709325,-0.51131221719457,0.125,0,1.45161290322581,0.845188284518829,-0.666666666666667,-0.5,-0.65625,0,0,0,0,0,0,0,0,0,-0.982993197278912,0,0,0,0,-0.602272727272727,-0.808219178082192,0,0,-0.168067226890756,0,0,0,-0.99999980806142,0,0.0447761194029851,0,0,2.2311320754717,0,0.411764705882353,-0.738461538461539
"2645",2645,"Somchair 13-Dec-06",0,0,0,0,0,0.534883720930233,3.56756756756757,0,0,2.16783216783217,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,3.21428571428571,0.0653977550024402,-0.205128205128205,0,-0.822898032200358,-0.221914008321775,0,0,-0.177884615384615,-0.498529411764706,-0.0768973214285714,0,0.486263736263736,0,0.104203982720472,0,-0.345794392523364,0,0.125,0,5.25,2.83783783783784,0,0,0,0,0,1.8,-0.827586206896552,0,0,0,0,-0.947482638888889,0,-0.536104651162791,-0.0717299578059071,0.197530864197531,-0.740425531914894,1,0,0,0.666666666666667,0,-0.612898330804249,0.301369863013699,3.56521739130435,0,-0.0833333333333334,0.103896103896104,0.5,3.4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646387832699619,2.69736842105263,0,0,0.048529411764706,0,0,0,-0.012531328320802,0,-0.0764331210191083,-0.124629080118694,0,-0.747685185185185,0,-0.333333333333333,0.588235294117647
"2646",2646,"Somchair 13-Dec-14",0,0,0,0,0,0,0,0,0,-0.261663286004057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00889328063241105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158122134991306,0.0468750000000001,0,0.278894472361809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114814814814815,0,0.333333333333333,0,-0.72,0
"2647",2647,"Somchair 13-Jun-10",0,0,0,0,0,0,0,0,0,0.276923076923077,0,0,0,0.923076923076923,0,0,0,0,0,0,0,0,0,0,-0.0689655172413792,0,-0.108108108108108,0.153937007874016,0,0,0,-0.084985835694051,-0.200290275761974,0,-0.408163265306123,0,-0.257142857142857,0,0,0,-0.153061224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473685,0,0.1,0,-0.430801561092765,-0.165631469979296,0.0563380281690141,0,0,0,0,0.176470588235294,0.25974025974026,-0.308823529411765,0,-0.5,-0.0657458563535912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.380952380952381,0,0,0.286552736060763,0,-0.428571428571429,0,-0.0547667342799188,0,0,0,-0.0470914127423823,0,0,0.223744292237443,0,1.93333333333333,0,0.25,0.466666666666667
"2648",2648,"Somchair 13-Jun-16",0,0,0,0,1797.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000168587542913344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2649",2649,"Somchair 13-Nov-14",0,0,0,0,0,0,0,0,0,0.0530973451327434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171968351364444,-0.254166666666667,0,2.68098159509202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105,0,2.3030303030303,0,-0.2,0
"2650",2650,"Somchair 14-Aug-04",0,0,0,0,0,0,0,0,0,-0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07158351409978,-0.515151515151515,0,-0.401960784313726,-0.325531914893617,0,0,-0.0467937608318891,-0.387096774193548,-0.00740740740740738,0,0.721756290083868,0,2.89623224212477,0,0,0,-0.294117647058823,0,0,0,0,0,0,0,0,-0.793478260869565,0,0,0,0,0,-0.519266055045872,0,3.98283828382838,0,-0.668523676880223,27.1608309990663,0,0,0,0,0,3.69340532202083,1.97333333333333,9.78947368421053,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.677777777777778,0,0,0,0.211267605633803,0,0,0,0,0,0,0,0,0,0,-0.08,0.0540540540540541
"2651",2651,"Somchair 14-Aug-05",0,0,0,0,0,0,0,0,0,-0.037567084078712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607399206822776,0.0416666666666667,0,-0.699986136143075,0,0,0,0,0.04,-0.0461741406527385,0,-0.517656290871044,0,-0.101174146823219,0,0,0,0.0545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.902038786673297,0,1.09300184162063,0,-0.155063259493671,-0.725868725868726,0,0,0,0,0,-0.545004945598417,-0.0495867768595042,-0.302158273381295,0,0.823529411764706,0.0130435072463768,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0.619047619047619,0,0,0,-0.128540342982992,0,0,0,0.0410958904109589,0,-0.0878049024390244,-0.0655021834061135,0,-0.0924369747899159,0,-0.115384615384615,-0.585365853658537
"2652",2652,"Somchair 14-Feb-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15610510046368,0,0,0,0,0,0,0,1.01639344262295,0,1.74531835205993,0,0,0,0,0,0,0,0,0,0,0,0,-0.966666666666667,0,0,0,0,0,-0.103960396039604,0,-0.509293680297398,0,0,3.07143758677269,0,0,0,0,0,0.0811735941320293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924369747899159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.852941176470588
"2653",2653,"Somchair 14-Feb-09",0,0,0,0,0,0,0,0,0,0.871657754010695,-0.0704012112036335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305555555555556,0,0,0.0665335994677313,0,0,-0.25171102661597,0.354054054054054,-0.153767820773931,0,0,0,0,0,0,0,0.178947368421053,0,0,0,0,0,-0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-0.100328947368421,-0.995475113122172,0,0,0,0,0,0,1.59259259259259,-0.214285714285714,0,0.0357142857142856,0.17890870933893,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,-0.0425531914893617,0,0,-0.0973762986441275,0,0.251833740831296,-0.34375,-0.0498220640569396,0,-0.363636363636364,0,-0.0826612903225806,0,0,1.38418079096045,-0.169344870210136,-0.0297029702970297,0,0,0
"2654",2654,"Somchair 14-Feb-10",0,0,0,0,0,0,0,0,0,-0.206168831168831,-0.0118764845605701,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,-0.226415094339623,0,-0.730769230769231,0.285553892215569,0,0,-0.423780487804878,-0.235621521335807,-0.538461538461538,0,-0.106382978723404,0,0.461538461538461,0.675,0,0,0.00806451612903223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571428,0,-0.184203408168785,0,0.0714285714285713,0,0,0,0,0.5,-0.449392712550607,0.75,0,-0.699029126213592,0.0925553319919517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329310515382333,0,0,0,-0.082024432809773,0,0,0,-0.0681265206812652,0,0,-0.244623655913979,0,-0.451063829787234,0,1.5,-0.125
"2655",2655,"Somchair 14-Feb-15",0,0,0,0,0.273076923076923,0,0,0,0,0.121171770972037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47972972972973,0,0,0.0573065902578797,0,0,0,0.378378378378378,0.217129911997909,-0.136882129277567,0,0,1.68076923076923,0,0,0,0.028448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999722222222222,0,0,0,-0.194736842105263,0,0,0,12.7987616099071,0,0,0,0.323076923076923,0.142857142857143,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999993333333333,0,0.0727272727272728,0,0,0,0,0.0222222222222221,0,0.652613827993255,0,0,1.6,0.0942812982998454,0,0,0.261627906976744,0,2.075,0,3,0
"2656",2656,"Somchair 14-Feb-16",0,0,0,0,-0.813432835820896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.596491228070175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000122579063495887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2657",2657,"Somchair 14-Jan-16",0,0,0,0,0,0,0,0,0,1.98888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895522388059702,0,0,0,0,0,0.384026781444285,0.458904109589041,0.458,0,0,0,0,0,0,0,7.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493150684931507,0,0,0,0,0,0,0,0.413793103448276,1.25,0,1.38461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12012332503261,0,0,0,0.0854545454545454,0,0.175291043003089,0.563517915309446,0,0.777777777777778,0,-0.354838709677419,0
"2658",2658,"Somchair 14-Jul-16",0,0,0,0,0,0,0,0,0,-0.32824427480916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638743455497382,0,0.440841865756542,-0.167164179104478,0,0,0.692202462380301,1.61710037174721,0.16737753651286,0,0,0,0,0,0,0,0.130030959752322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112676056338028,0,0.4,0,0,0,0,0,0.317460317460317,0.785714285714286,0,4.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160947464318251,0,0,0,0,0,0,0,0,0,0,0,3.375,-0.0968379446640316,0,-0.0291335435448771,0.841176470588235,0,0.803030303030303,0,0.130044843049327,0
"2659",2659,"Somchair 14-Mar-04",0,0,0,0,0,0,0,0,0,-0.70625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250722543352601,3.28571428571429,0,-0.670967741935484,-0.0668953687821612,0,0,0.363636363636364,0,-0.2,0,-0.284552845528455,0,1.17462482946794,0,0,0,0.351351351351351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688766114180479,0,-0.280555555555556,0,-0.720338983050847,2.90826540826541,0,0,0,0,0,1.87200361827227,0.303030303030303,0.833333333333333,0,-0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,50599,0,0,0,0,-0.261538461538462,0,0,0,-0.22992700729927,0,0,0,0,0,0,0,0,0,0,4,9.4
"2660",2660,"Somchair 14-May-14",0,0,0,0,0,0,0,0,0,-0.296812749003984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184501845018448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185525930266628,-0.545833333333333,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149100257069409,0,0,-0.0651340996168582,0,-0.644067796610169,0,-0.0773333333333333,0
"2661",2661,"Somchair 14-May-16",0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771428571428571,0,0.615656963021243,0.486363636363636,0,0,0.0647537805350912,0.235,-0.104599141016464,0,0,0,0,0,0,0,0.0385887541345093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74494949494949,0,-0.560509554140127,0,-0.995833333333333,0,0,0,0,105699,-0.43348623853211,-0.529411764705882,0,-0.175675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.493589743589744,-0.0269360269360269,0,-0.0789175582127124,-0.299145299145299,0,-0.388235294117647,0,0.217391304347826,0
"2662",2662,"Somchair 14-Nov-09",0,0,0,0,0,0,0,0,-0.224489795918367,0.21969696969697,-0.262933333333333,0,0,-0.209090909090909,0,0,0,0,0,0,0,0,0,0,0.0333333333333334,0,-0.710843373493976,-0.500081873260193,0,0,-0.14082462253194,0.29,0.745901639344262,0,-0.491803278688525,0,-0.156862745098039,0,0,0,0.122222222222222,0,0,0,0,39,19.5882352941176,0,0,0,0,0,0,0,0,-0.69,0,-0.461538461538462,0,1.2694904849601,0,0.639344262295082,0,0,0,0,0,0.384615384615385,0.766666666666667,0,-0.660377358490566,-0.0759320487971725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624999999999999,0,0,0.201429327686607,0,0.165322580645161,0,-0.0542907180385288,0,39,0,0.062111801242236,0,0,0.145374449339207,0.31353919239905,-0.60655737704918,0,-0.571428571428571,0
"2663",2663,"Somchair 15-Aug-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92452830188679,0,0,0,0,0,0,0,10.2,0,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
"2664",2664,"Somchair 15-Aug-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.900782293455447,0,0,0,0,0,0,0,0.917364016736401,0,15.1295454545455,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,12211.0837438424,0,5.44824707846411,0,0,44655.5217391304,0,0,0,0,0,33.8621745788668,0,0,0,0,0,0,0,-0.982142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2724137931034
"2665",2665,"Somchair 15-Aug-99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06024096385542,0,0,0,0,0,0,0,0.310526315789474,0,-0.528301886792453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801,0,0,7874,0,0,0,0,0,0.115555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455
"2666",2666,"Somchair 15-Dec-02",0,0,0,0,0,0,0,0,0,-0.612903225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622222222222222,0,-0.542857142857143,-0.115449915110356,0,0,-0.239130434782609,-0.4,4.66666666666667,0,3.21717171717172,0,0.626237623762376,0,0,0,-0.125,0,0,0,0,0,0,0,0,99,0,0,0,0,0,-0.900497512437811,0,0,0,-0.0598591549295774,-0.333333333333333,0,0,0,0,0,0,0.302631578947369,0.5,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937931034482759,0,0,0,0,0,0,0,0,-0.5,0,-0.409090909090909,-0.86046511627907
